effect	icon	priority	icon_negative	category	is_positive_value_good
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-94	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-93	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-92	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-91	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-90	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-89	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-88	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-87	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-86	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-85	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-84	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-83	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-82	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-81	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-80	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-79	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-78	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-77	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-76	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-75	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-74	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-73	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-72	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-71	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-70	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-69	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-68	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-67	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-66	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-65	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-64	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-63	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-62	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-61	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_characters__-60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_single_entities__-60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-60	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_global__-59	general_ability.png	0	general_ability.png	campaign	true
